## HSCPM5 efficiencies
## x	y	z	 effi
2305.0	1100.0	100.0	0.0
2305.0	1100.0	140.0	0.0
2305.0	1100.0	170.0	0.0
2305.0	1100.0	200.0	0.0
2305.0	1100.0	240.0	0.0
2305.0	1100.0	280.0	0.0
2305.0	1100.0	300.0	0.0
2305.0	1100.0	320.0	0.0
2305.0	1100.0	340.0	0.0
2305.0	1100.0	360.0	0.0
2305.0	1100.0	380.0	0.0
2305.0	1100.0	400.0	0.0
2305.0	1100.0	430.0	0.0
2305.0	1100.0	480.0	0.487
2305.0	1100.0	640.0	0.617
2305.0	1100.0	850.0	0.637
2305.0	1100.0	960.0	0.601
2305.0	1150.0	50.0	0.0
2305.0	1150.0	70.0	0.0
2305.0	1150.0	100.0	0.0
2305.0	1150.0	140.0	0.0
2305.0	1150.0	170.0	0.0
2305.0	1150.0	200.0	0.0
2305.0	1150.0	240.0	0.0
2305.0	1200.0	50.0	0.0
2305.0	1200.0	70.0	0.0
2305.0	1200.0	100.0	0.0
2305.0	1200.0	140.0	0.0
2305.0	1200.0	170.0	0.0
2305.0	1200.0	200.0	0.0
2305.0	1200.0	240.0	0.0
2305.0	1200.0	280.0	0.0
2305.0	1250.0	50.0	0.0
2305.0	1250.0	70.0	0.0
2305.0	1250.0	100.0	0.0
2305.0	1250.0	140.0	0.0
2305.0	1250.0	170.0	0.0
2305.0	1250.0	200.0	0.0
2305.0	1250.0	240.0	0.0
2305.0	1250.0	280.0	0.0
2305.0	1300.0	50.0	0.0
2305.0	1300.0	70.0	0.0
2305.0	1300.0	100.0	0.0
2305.0	1300.0	140.0	0.0
2305.0	1300.0	170.0	0.0
2305.0	1300.0	200.0	0.0
2305.0	1300.0	240.0	0.0
2305.0	1300.0	280.0	0.0
2305.0	1300.0	300.0	0.0
2305.0	1350.0	50.0	0.0
2305.0	1350.0	70.0	0.0
2305.0	1350.0	100.0	0.0
2305.0	1350.0	140.0	0.0
2305.0	1350.0	170.0	0.0
2305.0	1350.0	200.0	0.0
2305.0	1350.0	240.0	0.0
2305.0	1350.0	280.0	0.0
2305.0	1350.0	300.0	0.0
2305.0	1350.0	320.0	0.0
2305.0	1400.0	50.0	0.0
2305.0	1400.0	70.0	0.0
2305.0	1400.0	100.0	0.0
2305.0	1400.0	140.0	0.0
2305.0	1400.0	170.0	0.0
2305.0	1400.0	200.0	0.0
2305.0	1400.0	240.0	0.0
2305.0	1400.0	280.0	0.0
2305.0	1400.0	300.0	0.0
2305.0	1400.0	320.0	0.0
2305.0	1450.0	50.0	0.0
2305.0	1450.0	70.0	0.0
2305.0	1450.0	100.0	0.0
2305.0	1450.0	140.0	0.0
2305.0	1450.0	170.0	0.0
2305.0	1450.0	200.0	0.0
2305.0	1450.0	240.0	0.0
2305.0	1450.0	280.0	0.0
2305.0	1450.0	300.0	0.0
2305.0	1450.0	320.0	0.0
2305.0	1450.0	340.0	0.0
2305.0	1500.0	50.0	0.0
2305.0	1500.0	70.0	0.0
2305.0	1500.0	100.0	0.0
2305.0	1500.0	140.0	0.0
2305.0	1500.0	170.0	0.0
2305.0	1500.0	200.0	0.0
2305.0	1500.0	240.0	0.0
2305.0	1500.0	280.0	0.0
2305.0	1500.0	300.0	0.0
2305.0	1500.0	320.0	0.0
2305.0	1500.0	340.0	0.0
2305.0	1500.0	360.0	0.0
2305.0	1500.0	380.0	0.0
2305.0	1500.0	400.0	0.0
2305.0	1500.0	430.0	0.0
2305.0	1500.0	480.0	0.396
2305.0	1500.0	640.0	0.6
2305.0	1500.0	850.0	0.632
2305.0	1500.0	960.0	0.586
2305.0	1500.0	1100.0	0.5
2305.0	1500.0	1400.0	0.256
2305.0	1550.0	50.0	0.0
2305.0	1550.0	70.0	0.0
2305.0	1550.0	100.0	0.0
2305.0	1550.0	140.0	0.0
2305.0	1550.0	170.0	0.0
2305.0	1550.0	200.0	0.0
2305.0	1550.0	240.0	0.0
2305.0	1550.0	280.0	0.0
2305.0	1550.0	300.0	0.0
2305.0	1550.0	320.0	0.0
2305.0	1550.0	340.0	0.0
2305.0	1550.0	360.0	0.0
2305.0	1600.0	50.0	0.0
2305.0	1600.0	70.0	0.0
2305.0	1600.0	100.0	0.0
2305.0	1600.0	140.0	0.0
2305.0	1600.0	170.0	0.0
2305.0	1600.0	200.0	0.0
2305.0	1600.0	240.0	0.0
2305.0	1600.0	280.0	0.0
2305.0	1600.0	300.0	0.0
2305.0	1600.0	320.0	0.0
2305.0	1600.0	340.0	0.0
2305.0	1600.0	360.0	0.0
2305.0	1600.0	380.0	0.0
2305.0	1650.0	50.0	0.0
2305.0	1650.0	70.0	0.0
2305.0	1650.0	100.0	0.0
2305.0	1650.0	140.0	0.0
2305.0	1650.0	170.0	0.0
2305.0	1650.0	200.0	0.0
2305.0	1650.0	240.0	0.0
2305.0	1650.0	280.0	0.0
2305.0	1650.0	300.0	0.0
2305.0	1650.0	320.0	0.0
2305.0	1650.0	340.0	0.0
2305.0	1650.0	360.0	0.0
2305.0	1650.0	380.0	0.0
2305.0	1700.0	50.0	0.0
2305.0	1700.0	70.0	0.0
2305.0	1700.0	100.0	0.0
2305.0	1700.0	140.0	0.0
2305.0	1700.0	170.0	0.0
2305.0	1700.0	200.0	0.0
2305.0	1700.0	240.0	0.0
2305.0	1700.0	280.0	0.0
2305.0	1700.0	300.0	0.0
2305.0	1700.0	320.0	0.0
2305.0	1700.0	340.0	0.0
2305.0	1700.0	360.0	0.0
2305.0	1700.0	380.0	0.0
2305.0	1700.0	400.0	0.0
2305.0	1750.0	50.0	0.0
2305.0	1750.0	70.0	0.0
2305.0	1750.0	100.0	0.0
2305.0	1750.0	140.0	0.0
2305.0	1750.0	170.0	0.0
2305.0	1750.0	200.0	0.0
2305.0	1750.0	240.0	0.0
2305.0	1750.0	280.0	0.0
2305.0	1750.0	300.0	0.0
2305.0	1750.0	320.0	0.0
2305.0	1750.0	340.0	0.0
2305.0	1750.0	360.0	0.0
2305.0	1750.0	380.0	0.0
2305.0	1750.0	400.0	0.0
2305.0	1800.0	50.0	0.0
2305.0	1800.0	70.0	0.0
2305.0	1800.0	100.0	0.0
2305.0	1800.0	140.0	0.0
2305.0	1800.0	170.0	0.0
2305.0	1800.0	200.0	0.0
2305.0	1800.0	240.0	0.0
2305.0	1800.0	280.0	0.0
2305.0	1800.0	300.0	0.0
2305.0	1800.0	320.0	0.0
2305.0	1800.0	340.0	0.0
2305.0	1800.0	360.0	0.0
2305.0	1800.0	380.0	0.0
2305.0	1800.0	400.0	0.0
2305.0	1800.0	430.0	0.0
2305.0	1800.0	480.0	0.221
2305.0	1800.0	640.0	0.506
2305.0	1800.0	850.0	0.637
2305.0	1800.0	960.0	0.603
2305.0	1800.0	1100.0	0.512
2305.0	1800.0	1400.0	0.219
2305.0	1800.0	1500.0	0.157
2305.0	1800.0	1700.0	0.129
2305.0	1850.0	50.0	0.0
2305.0	1850.0	70.0	0.0
2305.0	1850.0	100.0	0.0
2305.0	1850.0	140.0	0.0
2305.0	1850.0	170.0	0.0
2305.0	1850.0	200.0	0.0
2305.0	1850.0	240.0	0.0
2305.0	1850.0	280.0	0.0
2305.0	1850.0	300.0	0.0
2305.0	1850.0	320.0	0.0
2305.0	1850.0	340.0	0.0
2305.0	1850.0	360.0	0.0
2305.0	1850.0	380.0	0.0
2305.0	1850.0	400.0	0.0
2305.0	1850.0	430.0	0.0
2305.0	1900.0	50.0	0.0
2305.0	1900.0	70.0	0.0
2305.0	1900.0	100.0	0.0
2305.0	1900.0	140.0	0.0
2305.0	1900.0	170.0	0.0
2305.0	1900.0	200.0	0.0
2305.0	1900.0	240.0	0.0
2305.0	1900.0	280.0	0.0
2305.0	1900.0	300.0	0.0
2305.0	1900.0	320.0	0.0
2305.0	1900.0	340.0	0.0
2305.0	1900.0	360.0	0.0
2305.0	1900.0	380.0	0.0
2305.0	1900.0	400.0	0.0
2305.0	1900.0	430.0	0.0
2305.0	1900.0	480.0	0.16
2305.0	1900.0	640.0	0.452
2305.0	1900.0	850.0	0.619
2305.0	1900.0	960.0	0.603
2305.0	1900.0	1100.0	0.523
2305.0	1900.0	1400.0	0.225
2305.0	1900.0	1500.0	0.156
2305.0	1900.0	1700.0	0.12
2305.0	1950.0	50.0	0.0
2305.0	1950.0	70.0	0.0
2305.0	1950.0	100.0	0.0
2305.0	1950.0	140.0	0.0
2305.0	1950.0	170.0	0.0
2305.0	1950.0	200.0	0.0
2305.0	1950.0	240.0	0.0
2305.0	1950.0	280.0	0.0
2305.0	1950.0	300.0	0.0
2305.0	1950.0	320.0	0.0
2305.0	1950.0	340.0	0.0
2305.0	1950.0	360.0	0.0
2305.0	1950.0	380.0	0.0
2305.0	1950.0	400.0	0.0
2305.0	1950.0	430.0	0.0
2305.0	2000.0	50.0	0.0
2305.0	2000.0	70.0	0.0
2305.0	2000.0	100.0	0.0
2305.0	2000.0	140.0	0.0
2305.0	2000.0	170.0	0.0
2305.0	2000.0	200.0	0.0
2305.0	2000.0	240.0	0.0
2305.0	2000.0	280.0	0.0
2305.0	2000.0	300.0	0.0
2305.0	2000.0	320.0	0.0
2305.0	2000.0	340.0	0.0
2305.0	2000.0	360.0	0.0
2305.0	2000.0	380.0	0.0
2305.0	2000.0	400.0	0.0
2305.0	2000.0	430.0	0.0
2305.0	2000.0	480.0	0.115
2305.0	2000.0	640.0	0.39
2305.0	2000.0	850.0	0.601
2305.0	2000.0	960.0	0.598
2305.0	2000.0	1100.0	0.53
2305.0	2000.0	1400.0	0.234
2305.0	2000.0	1500.0	0.162
2305.0	2000.0	1700.0	0.119
2305.0	2000.0	1900.0	0.0438
2305.0	2050.0	50.0	0.0
2305.0	2050.0	70.0	0.0
2305.0	2050.0	100.0	0.0
2305.0	2050.0	140.0	0.0
2305.0	2050.0	170.0	0.0
2305.0	2050.0	200.0	0.0
2305.0	2050.0	240.0	0.0
2305.0	2050.0	280.0	0.0
2305.0	2050.0	300.0	0.0
2305.0	2050.0	320.0	0.0
2305.0	2050.0	340.0	0.0
2305.0	2050.0	360.0	0.0
2305.0	2050.0	380.0	0.0
2305.0	2050.0	400.0	0.0
2305.0	2050.0	430.0	0.0
2305.0	2050.0	480.0	0.0966
2305.0	2100.0	50.0	0.0
2305.0	2100.0	70.0	0.0
2305.0	2100.0	100.0	0.0
2305.0	2100.0	140.0	0.0
2305.0	2100.0	170.0	0.0
2305.0	2100.0	200.0	0.0
2305.0	2100.0	240.0	0.0
2305.0	2100.0	280.0	0.0
2305.0	2100.0	300.0	0.0
2305.0	2100.0	320.0	0.0
2305.0	2100.0	340.0	0.0
2305.0	2100.0	360.0	0.0
2305.0	2100.0	380.0	0.0
2305.0	2100.0	400.0	0.0
2305.0	2100.0	430.0	0.0
2305.0	2100.0	480.0	0.0816
2305.0	2150.0	50.0	0.0
2305.0	2150.0	70.0	0.0
2305.0	2150.0	100.0	0.0
2305.0	2150.0	140.0	0.0
2305.0	2150.0	170.0	0.0
2305.0	2150.0	200.0	0.0
2305.0	2150.0	240.0	0.0
2305.0	2150.0	280.0	0.0
2305.0	2150.0	300.0	0.0
2305.0	2150.0	320.0	0.0
2305.0	2150.0	340.0	0.0
2305.0	2150.0	360.0	0.0
2305.0	2150.0	380.0	0.0
2305.0	2150.0	400.0	0.0
2305.0	2150.0	430.0	0.0
2305.0	2150.0	480.0	0.0655
2305.0	2200.0	50.0	0.0
2305.0	2200.0	70.0	0.0
2305.0	2200.0	100.0	0.0
2305.0	2200.0	140.0	0.0
2305.0	2200.0	170.0	0.0
2305.0	2200.0	200.0	0.0
2305.0	2200.0	240.0	0.0
2305.0	2200.0	280.0	0.0
2305.0	2200.0	300.0	0.0
2305.0	2200.0	320.0	0.0
2305.0	2200.0	340.0	0.0
2305.0	2200.0	360.0	0.0
2305.0	2200.0	380.0	0.0
2305.0	2200.0	400.0	0.0
2305.0	2200.0	430.0	0.0
2305.0	2200.0	480.0	0.0533
2305.0	2250.0	50.0	0.0
2305.0	2250.0	70.0	0.0
2305.0	2250.0	100.0	0.0
2305.0	2250.0	140.0	0.0
2305.0	2250.0	170.0	0.0
2305.0	2250.0	200.0	0.0
2305.0	2250.0	240.0	0.0
2305.0	2250.0	280.0	0.0
2305.0	2250.0	300.0	0.0
2305.0	2250.0	320.0	0.0
2305.0	2250.0	340.0	0.0
2305.0	2250.0	360.0	0.0
2305.0	2250.0	380.0	0.0
2305.0	2250.0	400.0	0.0
2305.0	2250.0	430.0	0.0
2305.0	2250.0	480.0	0.0445
2305.0	2300.0	50.0	0.0
2305.0	2300.0	70.0	0.0
2305.0	2300.0	100.0	0.0
2305.0	2300.0	140.0	0.0
2305.0	2300.0	170.0	0.0
2305.0	2300.0	200.0	0.0
2305.0	2300.0	240.0	0.0
2305.0	2300.0	280.0	0.0
2305.0	2300.0	300.0	0.0
2305.0	2300.0	320.0	0.0
2305.0	2300.0	340.0	0.0
2305.0	2300.0	360.0	0.0
2305.0	2300.0	380.0	0.0
2305.0	2300.0	400.0	0.0
2305.0	2300.0	430.0	0.0
2305.0	2300.0	480.0	0.0384
2305.0	2300.0	2290.0	0.00936
2605.0	100.0	50.0	0.0
2605.0	100.0	70.0	0.0
2605.0	150.0	50.0	0.0
2605.0	150.0	70.0	0.0
2605.0	150.0	100.0	0.0
2605.0	150.0	140.0	0.0
2605.0	200.0	50.0	0.0
2605.0	200.0	70.0	0.0
2605.0	200.0	100.0	0.0
2605.0	200.0	140.0	0.0
2605.0	200.0	170.0	0.0
2605.0	250.0	50.0	0.0
2605.0	250.0	70.0	0.0
2605.0	250.0	100.0	0.0
2605.0	250.0	140.0	0.0
2605.0	250.0	170.0	0.0
2605.0	250.0	200.0	0.0
2605.0	250.0	240.0	0.0
2605.0	300.0	50.0	0.0
2605.0	300.0	70.0	0.0
2605.0	300.0	100.0	0.0
2605.0	300.0	140.0	0.0
2605.0	300.0	170.0	0.0
2605.0	300.0	200.0	0.0
2605.0	300.0	240.0	0.0
2605.0	300.0	280.0	0.0
2605.0	350.0	50.0	0.0
2605.0	350.0	70.0	0.0
2605.0	350.0	100.0	0.0
2605.0	350.0	140.0	0.0
2605.0	350.0	170.0	0.0
2605.0	350.0	200.0	0.0
2605.0	350.0	240.0	0.0
2605.0	350.0	280.0	0.0
2605.0	350.0	300.0	0.0
2605.0	350.0	320.0	0.0
2605.0	350.0	340.0	0.0
2605.0	400.0	50.0	0.0
2605.0	400.0	70.0	0.0
2605.0	400.0	100.0	0.0
2605.0	400.0	140.0	0.0
2605.0	400.0	170.0	0.0
2605.0	400.0	200.0	0.0
2605.0	400.0	240.0	0.0
2605.0	400.0	280.0	0.0
2605.0	400.0	300.0	0.0
2605.0	400.0	320.0	0.0
2605.0	400.0	340.0	0.0
2605.0	400.0	360.0	0.0
2605.0	400.0	380.0	0.0
2605.0	450.0	50.0	0.0
2605.0	450.0	70.0	0.0
2605.0	450.0	100.0	0.0
2605.0	450.0	140.0	0.0
2605.0	450.0	170.0	0.0
2605.0	450.0	200.0	0.0
2605.0	450.0	240.0	0.0
2605.0	450.0	280.0	0.0
2605.0	450.0	300.0	0.0
2605.0	450.0	320.0	0.0
2605.0	450.0	340.0	0.0
2605.0	450.0	360.0	0.0
2605.0	450.0	380.0	0.0
2605.0	450.0	400.0	0.0
2605.0	450.0	430.0	0.0
2605.0	500.0	50.0	0.0
2605.0	500.0	70.0	0.0
2605.0	500.0	100.0	0.0
2605.0	500.0	140.0	0.0
2605.0	500.0	170.0	0.0
2605.0	500.0	200.0	0.0
2605.0	500.0	240.0	0.0
2605.0	500.0	280.0	0.0
2605.0	500.0	300.0	0.0
2605.0	500.0	320.0	0.0
2605.0	500.0	340.0	0.0
2605.0	500.0	360.0	0.0
2605.0	500.0	380.0	0.0
2605.0	500.0	400.0	0.0
2605.0	500.0	430.0	0.0
2605.0	500.0	480.0	0.015
2605.0	550.0	50.0	0.0
2605.0	550.0	70.0	0.0
2605.0	550.0	100.0	0.0
2605.0	550.0	140.0	0.0
2605.0	550.0	170.0	0.0
2605.0	550.0	200.0	0.0
2605.0	550.0	240.0	0.0
2605.0	550.0	280.0	0.0
2605.0	550.0	300.0	0.0
2605.0	550.0	320.0	0.0
2605.0	550.0	340.0	0.0
2605.0	550.0	360.0	0.0
2605.0	550.0	380.0	0.0
2605.0	550.0	400.0	0.0
2605.0	550.0	430.0	0.0
2605.0	550.0	480.0	0.0416
2605.0	600.0	50.0	0.0
2605.0	600.0	70.0	0.0
2605.0	600.0	100.0	0.0
2605.0	600.0	140.0	0.0
2605.0	600.0	200.0	0.0
2605.0	600.0	240.0	0.0
2605.0	600.0	280.0	0.0
2605.0	600.0	300.0	0.0
2605.0	600.0	320.0	0.0
2605.0	600.0	340.0	0.0
2605.0	600.0	360.0	0.0
2605.0	600.0	380.0	0.0
2605.0	600.0	400.0	0.0
2605.0	600.0	430.0	0.0
2605.0	600.0	480.0	0.0911
2605.0	650.0	50.0	0.0
2605.0	650.0	70.0	0.0
2605.0	650.0	100.0	0.0
2605.0	650.0	140.0	0.0
2605.0	650.0	340.0	0.0
2605.0	650.0	360.0	0.0
2605.0	650.0	380.0	0.0
2605.0	650.0	400.0	0.0
2605.0	650.0	430.0	0.0
2605.0	650.0	480.0	0.157
2605.0	650.0	640.0	0.117
2605.0	700.0	50.0	0.0
2605.0	700.0	70.0	0.0
2605.0	700.0	100.0	0.0
2605.0	700.0	140.0	0.0
2605.0	700.0	480.0	0.235
2605.0	700.0	640.0	0.193
2605.0	750.0	50.0	0.0
2605.0	750.0	70.0	0.0
2605.0	750.0	100.0	0.0
2605.0	750.0	140.0	0.0
2605.0	750.0	170.0	0.0
2605.0	750.0	640.0	0.269
2605.0	800.0	50.0	0.0
2605.0	800.0	70.0	0.0
2605.0	800.0	100.0	0.0
2605.0	800.0	140.0	0.0
2605.0	800.0	170.0	0.0
2605.0	800.0	200.0	0.0
2605.0	800.0	280.0	0.0
2605.0	800.0	300.0	0.0
2605.0	800.0	320.0	0.0
2605.0	800.0	340.0	0.0
2605.0	800.0	360.0	0.0
2605.0	800.0	380.0	0.0
2605.0	800.0	400.0	0.0
2605.0	800.0	430.0	0.0
2605.0	800.0	480.0	0.359
2605.0	800.0	640.0	0.349
2605.0	850.0	50.0	0.0
2605.0	850.0	70.0	0.0
2605.0	850.0	100.0	0.0
2605.0	850.0	140.0	0.0
2605.0	850.0	170.0	0.0
2605.0	850.0	200.0	0.0
2605.0	900.0	50.0	0.0
2605.0	900.0	70.0	0.0
2605.0	900.0	100.0	0.0
2605.0	900.0	140.0	0.0
2605.0	900.0	170.0	0.0
2605.0	900.0	200.0	0.0
2605.0	950.0	50.0	0.0
2605.0	950.0	70.0	0.0
2605.0	950.0	100.0	0.0
2605.0	950.0	140.0	0.0
2605.0	950.0	170.0	0.0
2605.0	950.0	200.0	0.0
2605.0	1000.0	50.0	0.0
2605.0	1000.0	70.0	0.0
2605.0	1000.0	100.0	0.0
2605.0	1000.0	140.0	0.0
2605.0	1000.0	170.0	0.0
2605.0	1000.0	200.0	0.0
2605.0	1050.0	50.0	0.0
2605.0	1050.0	70.0	0.0
2605.0	1050.0	100.0	0.0
2605.0	1050.0	140.0	0.0
2605.0	1050.0	170.0	0.0
2605.0	1050.0	200.0	0.0
2605.0	1050.0	240.0	0.0
2605.0	1100.0	50.0	0.0
2605.0	1100.0	70.0	0.0
2605.0	1100.0	100.0	0.0
2605.0	1100.0	140.0	0.0
2605.0	1100.0	170.0	0.0
2605.0	1100.0	200.0	0.0
2605.0	1100.0	240.0	0.0
2605.0	1100.0	280.0	0.0
2605.0	1100.0	300.0	0.0
2605.0	1100.0	320.0	0.0
2605.0	1100.0	340.0	0.0
2605.0	1100.0	360.0	0.0
2605.0	1100.0	380.0	0.0
2605.0	1100.0	400.0	0.0
2605.0	1100.0	430.0	0.0
2605.0	1100.0	480.0	0.427
2605.0	1100.0	640.0	0.55
2605.0	1100.0	850.0	0.594
2605.0	1100.0	960.0	0.562
2605.0	1150.0	50.0	0.0
2605.0	1150.0	70.0	0.0
2605.0	1150.0	100.0	0.0
2605.0	1150.0	140.0	0.0
2605.0	1150.0	170.0	0.0
2605.0	1150.0	200.0	0.0
2605.0	1150.0	240.0	0.0
2605.0	1200.0	50.0	0.0
2605.0	1200.0	70.0	0.0
2605.0	1200.0	100.0	0.0
2605.0	1200.0	140.0	0.0
2605.0	1200.0	170.0	0.0
2605.0	1200.0	200.0	0.0
2605.0	1200.0	240.0	0.0
2605.0	1200.0	280.0	0.0
2605.0	1250.0	50.0	0.0
2605.0	1250.0	70.0	0.0
2605.0	1250.0	100.0	0.0
2605.0	1250.0	140.0	0.0
2605.0	1250.0	170.0	0.0
2605.0	1250.0	200.0	0.0
2605.0	1250.0	240.0	0.0
2605.0	1250.0	280.0	0.0
2605.0	1300.0	50.0	0.0
2605.0	1300.0	70.0	0.0
2605.0	1300.0	100.0	0.0
2605.0	1300.0	140.0	0.0
2605.0	1300.0	170.0	0.0
2605.0	1300.0	200.0	0.0
2605.0	1300.0	240.0	0.0
2605.0	1300.0	280.0	0.0
2605.0	1300.0	300.0	0.0
2605.0	1350.0	50.0	0.0
2605.0	1350.0	70.0	0.0
2605.0	1350.0	100.0	0.0
2605.0	1350.0	140.0	0.0
2605.0	1350.0	170.0	0.0
2605.0	1350.0	200.0	0.0
2605.0	1350.0	240.0	0.0
2605.0	1350.0	280.0	0.0
2605.0	1350.0	300.0	0.0
2605.0	1350.0	320.0	0.0
2605.0	1400.0	50.0	0.0
2605.0	1400.0	70.0	0.0
2605.0	1400.0	100.0	0.0
2605.0	1400.0	140.0	0.0
2605.0	1400.0	170.0	0.0
2605.0	1400.0	200.0	0.0
2605.0	1400.0	240.0	0.0
2605.0	1400.0	280.0	0.0
2605.0	1400.0	300.0	0.0
2605.0	1400.0	320.0	0.0
2605.0	1450.0	50.0	0.0
2605.0	1450.0	70.0	0.0
2605.0	1450.0	100.0	0.0
2605.0	1450.0	140.0	0.0
2605.0	1450.0	170.0	0.0
2605.0	1450.0	200.0	0.0
2605.0	1450.0	240.0	0.0
2605.0	1450.0	280.0	0.0
2605.0	1450.0	300.0	0.0
2605.0	1450.0	320.0	0.0
2605.0	1450.0	340.0	0.0
2605.0	1500.0	50.0	0.0
2605.0	1500.0	70.0	0.0
2605.0	1500.0	100.0	0.0
2605.0	1500.0	140.0	0.0
2605.0	1500.0	170.0	0.0
2605.0	1500.0	200.0	0.0
2605.0	1500.0	240.0	0.0
2605.0	1500.0	280.0	0.0
2605.0	1500.0	300.0	0.0
2605.0	1500.0	320.0	0.0
2605.0	1500.0	340.0	0.0
2605.0	1500.0	360.0	0.0
2605.0	1500.0	380.0	0.0
2605.0	1500.0	400.0	0.0
2605.0	1500.0	430.0	0.0
2605.0	1500.0	480.0	0.379
2605.0	1500.0	640.0	0.552
2605.0	1500.0	850.0	0.603
2605.0	1500.0	960.0	0.578
2605.0	1500.0	1100.0	0.519
2605.0	1500.0	1400.0	0.289
2605.0	1550.0	50.0	0.0
2605.0	1550.0	70.0	0.0
2605.0	1550.0	100.0	0.0
2605.0	1550.0	140.0	0.0
2605.0	1550.0	170.0	0.0
2605.0	1550.0	200.0	0.0
2605.0	1550.0	240.0	0.0
2605.0	1550.0	280.0	0.0
2605.0	1550.0	300.0	0.0
2605.0	1550.0	320.0	0.0
2605.0	1550.0	340.0	0.0
2605.0	1550.0	360.0	0.0
2605.0	1600.0	50.0	0.0
2605.0	1600.0	70.0	0.0
2605.0	1600.0	100.0	0.0
2605.0	1600.0	140.0	0.0
2605.0	1600.0	170.0	0.0
2605.0	1600.0	200.0	0.0
2605.0	1600.0	240.0	0.0
2605.0	1600.0	280.0	0.0
2605.0	1600.0	300.0	0.0
2605.0	1600.0	320.0	0.0
2605.0	1600.0	340.0	0.0
2605.0	1600.0	360.0	0.0
2605.0	1600.0	380.0	0.0
2605.0	1650.0	50.0	0.0
2605.0	1650.0	70.0	0.0
2605.0	1650.0	100.0	0.0
2605.0	1650.0	140.0	0.0
2605.0	1650.0	170.0	0.0
2605.0	1650.0	200.0	0.0
2605.0	1650.0	240.0	0.0
2605.0	1650.0	280.0	0.0
2605.0	1650.0	300.0	0.0
2605.0	1650.0	320.0	0.0
2605.0	1650.0	340.0	0.0
2605.0	1650.0	360.0	0.0
2605.0	1650.0	380.0	0.0
2605.0	1700.0	50.0	0.0
2605.0	1700.0	70.0	0.0
2605.0	1700.0	100.0	0.0
2605.0	1700.0	140.0	0.0
2605.0	1700.0	170.0	0.0
2605.0	1700.0	200.0	0.0
2605.0	1700.0	240.0	0.0
2605.0	1700.0	280.0	0.0
2605.0	1700.0	300.0	0.0
2605.0	1700.0	320.0	0.0
2605.0	1700.0	340.0	0.0
2605.0	1700.0	360.0	0.0
2605.0	1700.0	380.0	0.0
2605.0	1700.0	400.0	0.0
2605.0	1750.0	50.0	0.0
2605.0	1750.0	70.0	0.0
2605.0	1750.0	100.0	0.0
2605.0	1750.0	140.0	0.0
2605.0	1750.0	170.0	0.0
2605.0	1750.0	200.0	0.0
2605.0	1750.0	240.0	0.0
2605.0	1750.0	280.0	0.0
2605.0	1750.0	300.0	0.0
2605.0	1750.0	320.0	0.0
2605.0	1750.0	340.0	0.0
2605.0	1750.0	360.0	0.0
2605.0	1750.0	380.0	0.0
2605.0	1750.0	400.0	0.0
2605.0	1800.0	50.0	0.0
2605.0	1800.0	70.0	0.0
2605.0	1800.0	100.0	0.0
2605.0	1800.0	140.0	0.0
2605.0	1800.0	170.0	0.0
2605.0	1800.0	200.0	0.0
2605.0	1800.0	240.0	0.0
2605.0	1800.0	280.0	0.0
2605.0	1800.0	300.0	0.0
2605.0	1800.0	320.0	0.0
2605.0	1800.0	340.0	0.0
2605.0	1800.0	360.0	0.0
2605.0	1800.0	380.0	0.0
2605.0	1800.0	400.0	0.0
2605.0	1800.0	430.0	0.0
2605.0	1800.0	480.0	0.219
2605.0	1800.0	640.0	0.49
2605.0	1800.0	850.0	0.611
2605.0	1800.0	960.0	0.587
2605.0	1800.0	1100.0	0.509
2605.0	1800.0	1400.0	0.237
2605.0	1800.0	1500.0	0.174
2605.0	1800.0	1700.0	0.148
2605.0	1850.0	50.0	0.0
2605.0	1850.0	70.0	0.0
2605.0	1850.0	100.0	0.0
2605.0	1850.0	140.0	0.0
2605.0	1850.0	170.0	0.0
2605.0	1850.0	200.0	0.0
2605.0	1850.0	240.0	0.0
2605.0	1850.0	280.0	0.0
2605.0	1850.0	300.0	0.0
2605.0	1850.0	320.0	0.0
2605.0	1850.0	340.0	0.0
2605.0	1850.0	360.0	0.0
2605.0	1850.0	380.0	0.0
2605.0	1850.0	400.0	0.0
2605.0	1850.0	430.0	0.0
2605.0	1900.0	50.0	0.0
2605.0	1900.0	70.0	0.0
2605.0	1900.0	100.0	0.0
2605.0	1900.0	140.0	0.0
2605.0	1900.0	170.0	0.0
2605.0	1900.0	200.0	0.0
2605.0	1900.0	240.0	0.0
2605.0	1900.0	280.0	0.0
2605.0	1900.0	300.0	0.0
2605.0	1900.0	320.0	0.0
2605.0	1900.0	340.0	0.0
2605.0	1900.0	360.0	0.0
2605.0	1900.0	380.0	0.0
2605.0	1900.0	400.0	0.0
2605.0	1900.0	430.0	0.0
2605.0	1900.0	480.0	0.166
2605.0	1900.0	640.0	0.443
2605.0	1900.0	850.0	0.609
2605.0	1900.0	960.0	0.592
2605.0	1900.0	1100.0	0.521
2605.0	1900.0	1400.0	0.235
2605.0	1900.0	1500.0	0.166
2605.0	1900.0	1700.0	0.131
2605.0	1950.0	50.0	0.0
2605.0	1950.0	70.0	0.0
2605.0	1950.0	100.0	0.0
2605.0	1950.0	140.0	0.0
2605.0	1950.0	170.0	0.0
2605.0	1950.0	200.0	0.0
2605.0	1950.0	240.0	0.0
